cliente_id,region,plan,canal_atencion,tipo_cliente,satisfaccion,meses_activo
92469,Atacama,Estándar,App,Residencial,7.4,68
92470,Atacama,Premium,Web,Residencial,6.7,75
92471,Coquimbo,Estándar,App,Empresarial,6.8,62
92472,Metropolitana,Estándar,Web,Residencial,7.8,37
92473,Metropolitana,Básico,App,Residencial,8.1,56
92474,Biobío,Empresarial,Web,Residencial,10,83
92475,Metropolitana,Estándar,App,Residencial,8.2,45
92476,Metropolitana,Premium,Web,Residencial,10,61
92477,Maule,Estándar,Web,Residencial,6.6,66
92478,O_Higgins,Premium,Web,Pyme,10,77
92479,Atacama,Estándar,Web,Residencial,6.5,67
92480,Antofagasta,Básico,App,Residencial,7.5,19
92481,Los Lagos,Estándar,Telefónico,Residencial,8.3,19
92482,Valparaíso,Premium,App,Residencial,6.9,22
92483,Antofagasta,Básico,Sucursal,Residencial,6.0,16
92484,Atacama,Premium,App,Residencial,5.4,52
92485,O_Higgins,Premium,Telefónico,Empresarial,9.3,10
92486,Los Lagos,Básico,Sucursal,Residencial,2.9,66
92487,Araucanía,Premium,Web,Pyme,10,7
92488,Valparaíso,Premium,App,Residencial,6.7,73
92489,Los Lagos,Básico,Sucursal,Residencial,8.2,46
92490,Valparaíso,Empresarial,Sucursal,Empresarial,9.0,65
92491,Coquimbo,Estándar,Web,Residencial,8.0,7
92492,Araucanía,Básico,Telefónico,Residencial,10,32
92493,Araucanía,Básico,Telefónico,Empresarial,5.7,41
92494,Biobío,Estándar,Web,Residencial,6.4,68
92495,Maule,Básico,App,Pyme,4.9,70
92496,Los Lagos,Básico,Sucursal,Residencial,7.8,81
92497,Metropolitana,Estándar,Sucursal,Residencial,6.1,31
92498,Valparaíso,Estándar,Sucursal,Residencial,7.6,26
92499,Atacama,Básico,Telefónico,Empresarial,5.2,78
92500,Coquimbo,Estándar,Web,Residencial,6.6,11
92501,Antofagasta,Premium,Telefónico,Pyme,6.9,13
92502,Los Lagos,Básico,Telefónico,Residencial,5.4,59
92503,Biobío,Estándar,Web,Residencial,5.9,46
92504,Metropolitana,Empresarial,Telefónico,Residencial,7.6,7
92505,Metropolitana,Premium,App,Residencial,3.9,53
92506,Los Lagos,Básico,App,Empresarial,6.6,84
92507,Maule,Premium,Web,Residencial,7.2,35
92508,Araucanía,Estándar,App,Empresarial,7.4,24
92509,Metropolitana,Premium,Sucursal,Empresarial,4.2,82
92510,Coquimbo,Básico,Web,Residencial,5.8,59
92511,Biobío,Básico,Web,Residencial,8.9,23
92512,Araucanía,Básico,Sucursal,Residencial,6.3,56
92513,Coquimbo,Básico,Web,Empresarial,7.1,50
92514,Coquimbo,Básico,Telefónico,Empresarial,5.6,74
92515,Araucanía,Estándar,Sucursal,Pyme,7.7,13
92516,Maule,Básico,Telefónico,Residencial,7.9,62
92517,Atacama,Básico,Telefónico,Residencial,6.9,53
92518,Los Lagos,Estándar,Web,Residencial,7.2,78
92519,Coquimbo,Básico,Web,Residencial,7.1,60
92520,Araucanía,Básico,Sucursal,Empresarial,6.9,37
92521,Coquimbo,Premium,Web,Residencial,7.7,84
92522,Antofagasta,Básico,Web,Residencial,9.1,79
92523,Metropolitana,Premium,Telefónico,Residencial,4.9,59
92524,Los Lagos,Estándar,Sucursal,Residencial,6.1,7
92525,Antofagasta,Básico,Sucursal,Residencial,7.0,37
92526,Los Lagos,Estándar,Telefónico,Residencial,5.3,77
92527,Coquimbo,Básico,Telefónico,Empresarial,5.4,70
92528,Biobío,Estándar,Telefónico,Empresarial,8.1,51
92529,Valparaíso,Premium,Web,Residencial,6.5,16
92530,Metropolitana,Estándar,Telefónico,Residencial,8.5,3
92531,Biobío,Empresarial,Sucursal,Residencial,9.0,18
92532,Antofagasta,Básico,App,Empresarial,8.4,75
92533,Antofagasta,Estándar,Telefónico,Residencial,7.5,34
92534,Maule,Básico,App,Residencial,5.5,59
92535,Atacama,Básico,App,Residencial,9.0,38
92536,Metropolitana,Estándar,App,Residencial,5.6,42
92537,Valparaíso,Básico,Telefónico,Empresarial,6.4,48
92538,Atacama,Premium,Sucursal,Residencial,9.7,67
92539,Antofagasta,Premium,Sucursal,Pyme,10,81
92540,Antofagasta,Empresarial,Web,Residencial,8.9,17
92541,Araucanía,Empresarial,Sucursal,Empresarial,4.8,52
92542,Maule,Estándar,Sucursal,Residencial,7.0,48
92543,Valparaíso,Estándar,Web,Empresarial,9.4,73
92544,Araucanía,Premium,App,Residencial,6.4,75
92545,Coquimbo,Estándar,Web,Residencial,8.6,24
92546,Metropolitana,Premium,Web,Empresarial,4.8,43
92547,O_Higgins,Básico,Web,Residencial,8.2,13
92548,Coquimbo,Premium,Web,Empresarial,9.4,80
92549,Atacama,Estándar,Web,Pyme,8.2,20
92550,Araucanía,Estándar,Telefónico,Residencial,8.3,17
92551,Maule,Empresarial,Sucursal,Residencial,5.5,43
92552,Araucanía,Básico,Telefónico,Empresarial,7.2,36
92553,Metropolitana,Estándar,Telefónico,Residencial,5.5,63
92554,Metropolitana,Básico,Telefónico,Residencial,8.8,41
92555,Atacama,Básico,Web,Empresarial,6.4,4
92556,Metropolitana,Básico,Telefónico,Residencial,7.4,4
92557,Maule,Premium,App,Residencial,9.2,46
92558,Atacama,Premium,Sucursal,Residencial,5.1,36
92559,Araucanía,Premium,App,Pyme,10,56
92560,O_Higgins,Estándar,Telefónico,Residencial,10,63
92561,Atacama,Premium,Web,Residencial,7.1,53
92562,Coquimbo,Básico,Web,Residencial,6.6,58
92563,Araucanía,Estándar,Sucursal,Residencial,6.6,23
92564,Atacama,Básico,App,Residencial,7.8,67
92565,Antofagasta,Estándar,Web,Empresarial,5.7,39
92566,Antofagasta,Básico,Sucursal,Empresarial,6.2,28
92567,Coquimbo,Básico,Web,Residencial,6.4,77
92568,Maule,Empresarial,Telefónico,Pyme,7.1,12
92569,Los Lagos,Premium,Sucursal,Residencial,9.1,18
92570,Araucanía,Estándar,Web,Residencial,5.9,39
92571,Valparaíso,Básico,Web,Pyme,6.6,65
92572,Antofagasta,Estándar,Telefónico,Pyme,7.8,83
92573,Valparaíso,Estándar,Telefónico,Pyme,7.5,73
92574,O_Higgins,Básico,Telefónico,Residencial,7.8,84
92575,Antofagasta,Básico,Sucursal,Empresarial,6.7,45
92576,Valparaíso,Estándar,Web,Residencial,7.5,49
92577,Araucanía,Básico,Telefónico,Pyme,6.6,25
92578,Maule,Básico,App,Pyme,8.7,72
92579,Atacama,Básico,Web,Residencial,10,14
92580,Valparaíso,Estándar,Web,Empresarial,5.8,34
92581,Antofagasta,Básico,Telefónico,Empresarial,6.0,28
92582,Araucanía,Básico,App,Pyme,5.4,16
92583,Atacama,Básico,App,Empresarial,6.5,73
92584,Coquimbo,Premium,Sucursal,Empresarial,7.9,37
92585,Metropolitana,Básico,Web,Residencial,9.6,62
92586,Metropolitana,Empresarial,App,Empresarial,5.9,63
92587,Los Lagos,Básico,Telefónico,Residencial,8.2,81
92588,Maule,Básico,Sucursal,Empresarial,6.3,42
92589,Biobío,Estándar,Web,Residencial,8.7,83
92590,Valparaíso,Premium,Telefónico,Residencial,5.5,36
92591,Maule,Premium,Sucursal,Residencial,5.4,68
92592,Maule,Básico,App,Empresarial,6.4,69
92593,Biobío,Básico,Sucursal,Empresarial,3.2,5
92594,Biobío,Empresarial,Sucursal,Residencial,10,42
92595,Metropolitana,Estándar,App,Residencial,8.9,14
92596,Valparaíso,Estándar,Telefónico,Empresarial,5.5,9
92597,O_Higgins,Premium,Sucursal,Empresarial,6.9,48
92598,Maule,Estándar,App,Residencial,8.0,22
92599,Coquimbo,Básico,Telefónico,Empresarial,9.3,81
92600,Valparaíso,Empresarial,App,Residencial,7.7,38
92601,Metropolitana,Empresarial,App,Residencial,5.7,61
92602,Coquimbo,Estándar,Web,Empresarial,5.9,73
92603,Metropolitana,Estándar,Web,Residencial,8.7,29
92604,Coquimbo,Premium,Sucursal,Residencial,5.4,4
92605,Coquimbo,Básico,Sucursal,Residencial,7.2,48
92606,Metropolitana,Estándar,App,Residencial,6.7,34
92607,O_Higgins,Básico,Sucursal,Residencial,5.3,48
92608,Araucanía,Premium,Sucursal,Residencial,10,34
92609,Metropolitana,Básico,App,Pyme,5.0,16
92610,Metropolitana,Estándar,Web,Residencial,4.8,75
92611,Los Lagos,Estándar,Web,Empresarial,8.3,44
92612,Biobío,Básico,Telefónico,Residencial,10,76
92613,Biobío,Básico,Telefónico,Pyme,7.7,65
92614,Atacama,Estándar,App,Residencial,6.8,75
92615,Metropolitana,Básico,Sucursal,Residencial,5.7,32
92616,Atacama,Estándar,App,Pyme,9.2,55
92617,Coquimbo,Básico,App,Residencial,5.6,22
92618,Atacama,Básico,App,Residencial,7.1,66
92619,Atacama,Premium,Web,Residencial,8.1,69
92620,Valparaíso,Básico,App,Pyme,6.5,64
92621,Maule,Premium,Web,Pyme,6.1,69
92622,Biobío,Estándar,Web,Residencial,9.4,75
92623,O_Higgins,Básico,Sucursal,Residencial,10,76
92624,Coquimbo,Premium,Web,Residencial,4.3,40
92625,O_Higgins,Básico,Sucursal,Empresarial,9.4,50
92626,Araucanía,Premium,Telefónico,Residencial,7.7,14
92627,Biobío,Estándar,Web,Residencial,10,49
92628,O_Higgins,Estándar,Web,Residencial,5.8,4
92629,Atacama,Básico,Telefónico,Residencial,5.8,22
92630,O_Higgins,Básico,Sucursal,Pyme,6.2,40
92631,O_Higgins,Estándar,App,Residencial,6.4,37
92632,Metropolitana,Estándar,Sucursal,Residencial,9.1,3
92633,Araucanía,Básico,Sucursal,Pyme,9.1,14
92634,Araucanía,Estándar,App,Residencial,7.2,49
92635,Atacama,Estándar,Sucursal,Pyme,6.4,66
92636,Antofagasta,Premium,Sucursal,Residencial,6.3,63
92637,Metropolitana,Premium,Telefónico,Empresarial,6.3,77
92638,Maule,Básico,Sucursal,Pyme,6.7,76
92639,Antofagasta,Básico,Sucursal,Residencial,6.5,3
92640,Biobío,Empresarial,App,Pyme,8.5,38
92641,Los Lagos,Estándar,Telefónico,Residencial,6.0,45
92642,Antofagasta,Estándar,App,Pyme,8.7,65
92643,Maule,Básico,Telefónico,Empresarial,6.1,28
92644,Biobío,Premium,Web,Residencial,7.8,7
92645,Araucanía,Estándar,Sucursal,Residencial,8.8,57
92646,Antofagasta,Estándar,Sucursal,Residencial,5.0,79
92647,Coquimbo,Básico,Telefónico,Empresarial,7.8,42
92648,Maule,Básico,Web,Residencial,8.5,28
92649,Antofagasta,Básico,Web,Residencial,7.4,22
92650,Valparaíso,Básico,Web,Residencial,8.3,35
92651,Maule,Estándar,Web,Residencial,10.0,42
92652,Antofagasta,Estándar,App,Residencial,6.3,11
92653,Metropolitana,Estándar,Sucursal,Residencial,8.1,14
92654,Atacama,Básico,Telefónico,Residencial,5.7,22
92655,Maule,Básico,Telefónico,Empresarial,9.2,35
92656,Los Lagos,Estándar,Web,Residencial,6.6,82
92657,Antofagasta,Empresarial,Telefónico,Residencial,7.1,79
92658,Atacama,Básico,Web,Empresarial,3.8,62
92659,Maule,Básico,Web,Residencial,8.3,50
92660,Maule,Estándar,Web,Residencial,5.0,10
92661,Biobío,Premium,Web,Residencial,8.7,10
92662,Los Lagos,Estándar,Sucursal,Residencial,5.8,6
92663,Maule,Empresarial,Telefónico,Residencial,5.9,58
92664,Valparaíso,Premium,Web,Empresarial,5.6,3
92665,Atacama,Básico,Sucursal,Empresarial,6.4,82
92666,Valparaíso,Estándar,Telefónico,Empresarial,8.9,84
92667,Araucanía,Estándar,Web,Residencial,6.5,9
92668,Araucanía,Básico,Telefónico,Empresarial,6.3,22
92669,O_Higgins,Empresarial,Sucursal,Residencial,9.1,43
92670,Los Lagos,Premium,Sucursal,Empresarial,6.0,62
92671,Biobío,Básico,Web,Empresarial,7.2,46
92672,Atacama,Estándar,Sucursal,Residencial,7.9,3
92673,Atacama,Básico,Sucursal,Residencial,10,37
92674,Atacama,Estándar,Sucursal,Residencial,6.6,56
92675,Metropolitana,Premium,Sucursal,Residencial,6.3,16
92676,Antofagasta,Premium,App,Pyme,6.2,71
92677,Antofagasta,Básico,Telefónico,Empresarial,6.0,66
92678,Los Lagos,Empresarial,Sucursal,Residencial,5.5,22
92679,Los Lagos,Empresarial,App,Residencial,7.2,34
92680,Araucanía,Premium,Telefónico,Residencial,9.5,41
92681,Coquimbo,Premium,Web,Residencial,5.6,50
92682,Araucanía,Básico,Web,Pyme,6.6,4
92683,Biobío,Básico,Sucursal,Residencial,4.1,84
92684,Biobío,Básico,App,Residencial,9.7,49
92685,Atacama,Premium,Telefónico,Residencial,8.6,14
92686,Araucanía,Estándar,App,Pyme,6.8,19
92687,Valparaíso,Básico,Web,Residencial,10,2
92688,Maule,Premium,App,Residencial,6.1,2
92689,Coquimbo,Premium,Sucursal,Residencial,5.5,59
92690,Biobío,Estándar,Sucursal,Residencial,4.6,9
92691,Atacama,Premium,Sucursal,Residencial,7.2,23
92692,Biobío,Premium,Web,Residencial,5.8,70
92693,Valparaíso,Premium,App,Residencial,7.1,16
92694,Metropolitana,Básico,Telefónico,Residencial,5.0,35
92695,O_Higgins,Estándar,Sucursal,Empresarial,6.1,13
92696,Coquimbo,Estándar,App,Pyme,10,35
92697,Los Lagos,Empresarial,Telefónico,Residencial,5.5,33
92698,Araucanía,Básico,Web,Residencial,7.4,44
92699,Araucanía,Estándar,Telefónico,Residencial,8.4,62
92700,Maule,Premium,App,Residencial,5.9,28
92701,Araucanía,Empresarial,App,Residencial,7.8,73
92702,Antofagasta,Premium,Sucursal,Residencial,6.9,39
92703,Valparaíso,Estándar,Web,Pyme,6.3,55
92704,Metropolitana,Básico,Telefónico,Residencial,5.8,46
92705,Maule,Básico,Telefónico,Empresarial,6.7,51
92706,O_Higgins,Estándar,Sucursal,Residencial,8.5,13
92707,Maule,Premium,Sucursal,Residencial,6.9,47
92708,Antofagasta,Empresarial,Sucursal,Residencial,8.3,54
92709,Maule,Premium,App,Empresarial,6.8,61
92710,Atacama,Básico,Telefónico,Pyme,4.9,60
92711,Araucanía,Básico,Telefónico,Empresarial,5.4,10
92712,Maule,Básico,Telefónico,Empresarial,7.2,47
92713,Valparaíso,Básico,App,Empresarial,6.3,30
92714,Los Lagos,Estándar,Telefónico,Residencial,7.2,20
92715,Atacama,Estándar,Web,Pyme,3.2,75
92716,Valparaíso,Básico,Web,Residencial,6.1,38
92717,Metropolitana,Empresarial,App,Pyme,8.0,37
92718,Biobío,Empresarial,Telefónico,Residencial,10,19
92719,Valparaíso,Premium,Sucursal,Residencial,5.9,58
92720,Araucanía,Estándar,Web,Empresarial,7.3,30
92721,Metropolitana,Estándar,Telefónico,Residencial,9.9,78
92722,Atacama,Básico,Web,Empresarial,7.3,41
92723,Maule,Estándar,Web,Empresarial,4.9,54
92724,Biobío,Estándar,Sucursal,Empresarial,4.8,57
92725,Araucanía,Premium,App,Residencial,8.0,45
92726,Maule,Estándar,Sucursal,Residencial,7.5,27
92727,Antofagasta,Básico,App,Empresarial,8.0,22
92728,O_Higgins,Básico,Sucursal,Residencial,8.1,62
92729,Biobío,Premium,Sucursal,Residencial,6.2,13
92730,Atacama,Premium,Sucursal,Residencial,4.1,71
92731,Maule,Estándar,Web,Empresarial,4.3,84
92732,Los Lagos,Premium,Sucursal,Pyme,7.3,20
92733,Metropolitana,Premium,App,Residencial,7.6,68
92734,Atacama,Premium,Web,Residencial,5.3,15
92735,O_Higgins,Premium,Sucursal,Residencial,5.4,83
92736,Coquimbo,Básico,Sucursal,Residencial,8.3,37
92737,Antofagasta,Básico,Web,Residencial,9.0,84
92738,O_Higgins,Estándar,App,Pyme,6.6,34
92739,Metropolitana,Básico,Web,Residencial,5.7,57
92740,Los Lagos,Básico,Sucursal,Empresarial,7.8,10
92741,Los Lagos,Premium,Sucursal,Empresarial,9.8,34
92742,Metropolitana,Estándar,Sucursal,Residencial,6.3,6
92743,O_Higgins,Premium,Telefónico,Pyme,6.7,57
92744,Metropolitana,Estándar,Sucursal,Residencial,8.5,16
92745,Araucanía,Estándar,Web,Residencial,3.1,74
92746,Coquimbo,Estándar,App,Residencial,7.6,25
92747,Araucanía,Estándar,App,Residencial,9.4,27
92748,O_Higgins,Premium,Telefónico,Pyme,10,36
92749,Maule,Básico,Sucursal,Residencial,4.6,24
92750,Biobío,Estándar,Web,Empresarial,6.7,83
92751,Metropolitana,Básico,App,Pyme,7.8,1
92752,O_Higgins,Estándar,App,Residencial,9.3,45
92753,Antofagasta,Estándar,App,Empresarial,10,68
92754,Maule,Estándar,Telefónico,Empresarial,7.3,11
92755,Antofagasta,Premium,Web,Empresarial,6.7,10
92756,Valparaíso,Básico,Telefónico,Residencial,5.5,69
92757,Valparaíso,Básico,Telefónico,Residencial,9.3,19
92758,O_Higgins,Básico,App,Residencial,9.3,34
92759,Metropolitana,Básico,App,Residencial,7.5,75
92760,Antofagasta,Estándar,Sucursal,Empresarial,7.8,79
92761,Biobío,Premium,Web,Residencial,6.6,47
92762,Atacama,Estándar,App,Residencial,8.8,5
92763,Araucanía,Premium,Web,Empresarial,9.0,39
92764,Valparaíso,Empresarial,Sucursal,Residencial,7.4,19
92765,O_Higgins,Premium,App,Residencial,5.9,35
92766,Antofagasta,Estándar,Web,Pyme,7.0,28
92767,Coquimbo,Premium,Telefónico,Empresarial,4.1,63
92768,Araucanía,Estándar,Sucursal,Residencial,6.1,7
92769,Biobío,Estándar,Sucursal,Residencial,6.1,7
92770,Biobío,Básico,Web,Residencial,9.3,12
92771,Araucanía,Estándar,Sucursal,Residencial,4.6,16
92772,Araucanía,Estándar,App,Residencial,10,11
92773,Maule,Básico,Telefónico,Pyme,6.9,57
92774,O_Higgins,Básico,Telefónico,Residencial,6.1,39
92775,Valparaíso,Básico,Web,Pyme,6.1,56
92776,Maule,Estándar,Telefónico,Pyme,8.6,59
92777,Valparaíso,Básico,Sucursal,Residencial,8.4,6
92778,Biobío,Estándar,Telefónico,Residencial,8.6,62
92779,Los Lagos,Premium,Telefónico,Residencial,8.4,20
92780,Coquimbo,Empresarial,Sucursal,Empresarial,10.0,7
92781,Atacama,Empresarial,Sucursal,Empresarial,6.7,16
92782,Antofagasta,Estándar,App,Pyme,6.8,4
92783,Maule,Estándar,App,Pyme,8.2,39
92784,Coquimbo,Básico,Sucursal,Residencial,6.8,7
92785,O_Higgins,Premium,App,Residencial,8.3,44
92786,Araucanía,Empresarial,App,Empresarial,7.7,38
92787,Coquimbo,Estándar,App,Residencial,5.8,81
92788,O_Higgins,Básico,Sucursal,Residencial,5.7,33
92789,Antofagasta,Premium,Sucursal,Residencial,8.8,1
92790,Atacama,Básico,App,Residencial,6.5,69
92791,O_Higgins,Premium,Sucursal,Residencial,9.3,1
92792,Coquimbo,Estándar,Sucursal,Residencial,6.3,64
92793,Antofagasta,Premium,Web,Residencial,10,1
92794,Metropolitana,Básico,App,Empresarial,5.1,72
92795,Metropolitana,Estándar,Sucursal,Residencial,6.5,83
92796,O_Higgins,Premium,Web,Empresarial,6.5,24
92797,Atacama,Empresarial,App,Pyme,8.8,4
92798,Los Lagos,Básico,Web,Empresarial,6.8,20
92799,Araucanía,Premium,Sucursal,Residencial,5.7,3
92800,Biobío,Estándar,Web,Residencial,5.9,13
92801,O_Higgins,Empresarial,App,Residencial,7.8,74
92802,Valparaíso,Estándar,Sucursal,Pyme,10,75
92803,Los Lagos,Básico,Telefónico,Residencial,8.0,27
92804,Metropolitana,Empresarial,App,Empresarial,8.3,69
92805,Metropolitana,Premium,App,Residencial,5.9,28
92806,Biobío,Básico,Sucursal,Residencial,4.1,81
92807,Antofagasta,Estándar,Web,Residencial,4.0,64
92808,Coquimbo,Básico,Sucursal,Residencial,3.0,22
92809,O_Higgins,Estándar,Web,Empresarial,7.6,6
92810,Coquimbo,Estándar,Telefónico,Residencial,5.4,14
92811,Los Lagos,Premium,App,Residencial,8.6,62
92812,Biobío,Premium,Web,Pyme,7.0,52
92813,Atacama,Básico,Web,Empresarial,10,65
92814,Maule,Básico,Telefónico,Residencial,6.6,31
92815,Metropolitana,Estándar,App,Residencial,6.1,40
92816,Antofagasta,Premium,Telefónico,Residencial,4.6,84
92817,Antofagasta,Estándar,Sucursal,Pyme,8.2,48
92818,Atacama,Básico,Sucursal,Residencial,7.8,57
92819,Antofagasta,Estándar,Sucursal,Empresarial,7.1,77
92820,O_Higgins,Básico,App,Residencial,7.2,51
92821,Valparaíso,Estándar,Telefónico,Empresarial,6.9,60
92822,Biobío,Básico,Sucursal,Residencial,6.3,2
92823,Los Lagos,Básico,Web,Empresarial,4.9,22
92824,Antofagasta,Estándar,Sucursal,Residencial,8.1,69
92825,Araucanía,Básico,App,Residencial,8.5,30
92826,Valparaíso,Básico,Web,Empresarial,9.4,83
92827,Maule,Básico,Telefónico,Empresarial,6.8,20
92828,Araucanía,Estándar,Telefónico,Pyme,4.8,60
92829,Metropolitana,Estándar,Telefónico,Empresarial,7.5,4
92830,O_Higgins,Básico,Web,Residencial,8.7,66
92831,Los Lagos,Estándar,App,Residencial,9.9,81
92832,Atacama,Básico,Sucursal,Residencial,9.2,25
92833,Araucanía,Premium,Web,Residencial,7.1,58
92834,Biobío,Estándar,Telefónico,Residencial,5.5,16
92835,Atacama,Premium,Web,Residencial,9.8,84
92836,Valparaíso,Básico,Web,Empresarial,7.7,75
92837,Araucanía,Básico,Sucursal,Empresarial,6.2,46
92838,Maule,Básico,App,Residencial,7.4,45
92839,Atacama,Premium,Telefónico,Residencial,5.4,35
92840,Araucanía,Básico,Web,Empresarial,4.1,14
92841,Antofagasta,Básico,Sucursal,Pyme,6.6,80
92842,Biobío,Básico,App,Residencial,8.9,28
92843,Araucanía,Estándar,Telefónico,Residencial,5.5,52
92844,Coquimbo,Básico,Sucursal,Residencial,8.0,71
92845,O_Higgins,Premium,Sucursal,Residencial,9.6,78
92846,Metropolitana,Premium,Web,Pyme,5.8,46
92847,Araucanía,Estándar,Sucursal,Empresarial,6.1,65
92848,Maule,Estándar,Sucursal,Residencial,8.4,68
92849,Los Lagos,Básico,Telefónico,Residencial,6.5,23
92850,Biobío,Empresarial,Sucursal,Residencial,8.5,4
92851,Metropolitana,Empresarial,App,Pyme,7.6,18
92852,Coquimbo,Estándar,Telefónico,Residencial,6.8,82
92853,Araucanía,Estándar,Telefónico,Pyme,6.3,76
92854,Maule,Premium,App,Residencial,8.1,52
92855,Biobío,Básico,Web,Empresarial,4.4,78
92856,Maule,Empresarial,Telefónico,Residencial,4.5,4
92857,Araucanía,Básico,App,Empresarial,7.4,7
92858,Araucanía,Básico,Web,Residencial,3.7,15
92859,Atacama,Básico,Web,Empresarial,8.3,65
92860,Araucanía,Básico,Web,Residencial,8.6,28
92861,Maule,Estándar,Sucursal,Residencial,7.9,40
92862,O_Higgins,Básico,Telefónico,Pyme,9.9,9
92863,Valparaíso,Empresarial,Telefónico,Residencial,7.7,16
92864,Maule,Premium,App,Residencial,8.1,30
92865,Atacama,Estándar,App,Pyme,10,55
92866,Valparaíso,Empresarial,Sucursal,Residencial,9.9,29
92867,Biobío,Estándar,Sucursal,Residencial,10,35
92868,Los Lagos,Básico,Sucursal,Residencial,7.4,17
92869,Valparaíso,Premium,Telefónico,Pyme,9.0,1
92870,Atacama,Premium,App,Residencial,4.7,53
92871,O_Higgins,Básico,Web,Empresarial,7.9,78
92872,Los Lagos,Premium,Sucursal,Residencial,9.0,77
92873,O_Higgins,Premium,App,Empresarial,7.1,44
92874,Araucanía,Empresarial,Sucursal,Residencial,5.3,72
92875,Biobío,Estándar,Web,Residencial,5.2,60
92876,Atacama,Básico,App,Empresarial,8.1,25
92877,O_Higgins,Estándar,Sucursal,Residencial,7.0,49
92878,Coquimbo,Estándar,Web,Empresarial,4.1,84
92879,Valparaíso,Estándar,Telefónico,Residencial,5.8,13
92880,Metropolitana,Básico,Web,Residencial,7.7,31
92881,O_Higgins,Básico,Web,Empresarial,7.9,56
92882,Valparaíso,Premium,Sucursal,Residencial,10,6
92883,Maule,Estándar,Web,Residencial,5.8,44
92884,Maule,Empresarial,Web,Pyme,6.6,52
92885,Metropolitana,Básico,Sucursal,Residencial,7.5,80
92886,Maule,Premium,Web,Residencial,10,68
92887,Antofagasta,Estándar,Sucursal,Residencial,9.9,40
92888,Los Lagos,Empresarial,Web,Residencial,7.9,13
