id_estudiante,sede,region,modalidad,jornada,programa,anio_cursado
EST059770,ATA01,Atacama,Presencial,Diurno,Mecánica Automotriz,3
EST059771,ATA01,Atacama,A distancia,Diurno,Logística,4
EST059772,ATA01,Atacama,Presencial,Diurno,Diseño Gráfico,2
EST059773,ATA01,Atacama,A distancia,Diurno,Marketing Digital,3
EST059774,ATA01,Atacama,Presencial,Vespertino,Mecánica Automotriz,4
EST059775,ATA01,Atacama,A distancia,Diurno,Mecánica Automotriz,4
EST059776,ATA01,Atacama,Presencial,Diurno,Enfermería,4
EST059777,ATA01,Atacama,Presencial,Vespertino,Gastronomía,3
EST059778,ATA01,Atacama,Presencial,Vespertino,Marketing Digital,2
EST059779,ATA01,Atacama,Presencial,Vespertino,Marketing Digital,4
EST059780,ATA01,Atacama,A distancia,Vespertino,Diseño Gráfico,2
EST059781,ATA01,Atacama,Presencial,Vespertino,Electricidad,1
EST059782,ATA01,Atacama,Presencial,Vespertino,Gastronomía,4
EST059783,ATA01,Atacama,Presencial,Diurno,Enfermería,3
EST059784,ATA01,Atacama,Presencial,Diurno,Mecánica Automotriz,2
EST059785,ATA01,Atacama,A distancia,Diurno,Gastronomía,4
EST059786,ATA01,Atacama,A distancia,Diurno,Diseño Gráfico,2
EST059787,ATA01,Atacama,Presencial,Diurno,Logística,1
EST059788,ATA01,Atacama,A distancia,Diurno,Contabilidad,4
EST059789,ATA01,Atacama,Presencial,Diurno,Mecánica Automotriz,3
EST059790,ATA01,Atacama,A distancia,Vespertino,Mecánica Automotriz,1
EST059791,ATA01,Atacama,A distancia,Diurno,Contabilidad,4
EST059792,ATA01,Atacama,Presencial,Diurno,Logística,1
EST059793,ATA01,Atacama,Presencial,Vespertino,Marketing Digital,4
EST059794,ATA01,Atacama,A distancia,Vespertino,Logística,3
EST059795,ATA01,Atacama,Presencial,Vespertino,Enfermería,2
EST059796,ATA01,Atacama,A distancia,Vespertino,Marketing Digital,4
EST059797,ATA01,Atacama,Presencial,Diurno,Enfermería,2
EST059798,ATA01,Atacama,Presencial,Diurno,Diseño Gráfico,4
EST059799,ATA01,Atacama,Presencial,Diurno,Marketing Digital,4
EST059800,ATA01,Atacama,Presencial,Vespertino,Marketing Digital,4
EST059801,ATA01,Atacama,Presencial,Diurno,Electricidad,4
EST059802,ATA01,Atacama,Presencial,Diurno,Electricidad,1
EST059803,ATA01,Atacama,Presencial,Vespertino,Logística,1
EST059804,ATA01,Atacama,Presencial,Diurno,Mecánica Automotriz,1
EST059805,ATA01,Atacama,A distancia,Diurno,Gastronomía,4
EST059806,ATA01,Atacama,Presencial,Diurno,Informática,4
EST059807,ATA01,Atacama,A distancia,Vespertino,Diseño Gráfico,1
EST059808,ATA01,Atacama,Presencial,Diurno,Marketing Digital,4
EST059809,ATA01,Atacama,A distancia,Diurno,Electricidad,1
EST059810,ATA01,Atacama,A distancia,Diurno,Gastronomía,4
EST059811,ATA01,Atacama,Presencial,Vespertino,Electricidad,3
EST059812,ATA01,Atacama,Presencial,Vespertino,Electricidad,3
EST059813,ATA01,Atacama,Presencial,Diurno,Electricidad,2
EST059814,ATA01,Atacama,A distancia,Diurno,Marketing Digital,4
EST059815,ATA01,Atacama,Presencial,Diurno,Mecánica Automotriz,2
EST059816,ATA01,Atacama,Presencial,Diurno,Administración,3
EST059817,ATA01,Atacama,Presencial,Diurno,Contabilidad,2
EST059818,ATA01,Atacama,Presencial,Vespertino,Diseño Gráfico,3
EST059819,ATA01,Atacama,A distancia,Diurno,Logística,2
EST059820,ATA01,Atacama,A distancia,Diurno,Diseño Gráfico,3
EST059821,ATA01,Atacama,A distancia,Vespertino,Contabilidad,4
EST059822,ATA01,Atacama,Presencial,Diurno,Logística,2
EST059823,ATA01,Atacama,Presencial,Diurno,Administración,2
EST059824,ATA01,Atacama,Presencial,Vespertino,Administración,2
EST059825,ATA01,Atacama,Presencial,Vespertino,Contabilidad,3
EST059826,ATA01,Atacama,Presencial,Vespertino,Diseño Gráfico,1
EST059827,ATA01,Atacama,A distancia,Diurno,Gastronomía,2
EST059828,ATA01,Atacama,Presencial,Vespertino,Diseño Gráfico,4
EST059829,ATA01,Atacama,A distancia,Vespertino,Enfermería,3
EST059830,ATA01,Atacama,A distancia,Diurno,Marketing Digital,3
EST059831,ATA01,Atacama,A distancia,Diurno,Logística,3
EST059832,ATA01,Atacama,A distancia,Diurno,Gastronomía,1
EST059833,ATA01,Atacama,A distancia,Vespertino,Enfermería,2
EST059834,ATA01,Atacama,A distancia,Diurno,Administración,3
EST059835,ATA01,Atacama,Presencial,Vespertino,Diseño Gráfico,3
EST059836,ATA01,Atacama,Presencial,Vespertino,Informática,3
EST059837,ATA01,Atacama,Presencial,Diurno,Gastronomía,2
EST059838,ATA01,Atacama,Presencial,Vespertino,Logística,2
EST059839,ATA01,Atacama,Presencial,Vespertino,Contabilidad,3
EST059840,ATA01,Atacama,Presencial,Vespertino,Informática,2
EST059841,ATA01,Atacama,A distancia,Vespertino,Electricidad,3
EST059842,ATA01,Atacama,Presencial,Vespertino,Logística,1
EST059843,ATA01,Atacama,Presencial,Diurno,Marketing Digital,2
EST059844,ATA01,Atacama,Presencial,Diurno,Informática,4
EST059845,ATA01,Atacama,Presencial,Diurno,Administración,2
EST059846,ATA01,Atacama,Presencial,Vespertino,Mecánica Automotriz,4
EST059847,ATA01,Atacama,Presencial,Diurno,Informática,4
EST059848,ATA01,Atacama,Presencial,Diurno,Logística,2
EST059849,ATA01,Atacama,Presencial,Vespertino,Logística,1
EST059850,ATA01,Atacama,A distancia,Diurno,Gastronomía,4
EST059851,ATA01,Atacama,A distancia,Diurno,Marketing Digital,3
EST059852,ATA01,Atacama,Presencial,Diurno,Gastronomía,1
EST059853,ATA01,Atacama,Presencial,Diurno,Gastronomía,2
EST059854,ATA01,Atacama,Presencial,Vespertino,Informática,3
EST059855,ATA01,Atacama,A distancia,Diurno,Electricidad,1
EST059856,ATA01,Atacama,Presencial,Vespertino,Logística,1
EST059857,ATA01,Atacama,Presencial,Diurno,Logística,4
EST059858,ATA01,Atacama,Presencial,Diurno,Enfermería,1
EST059859,ATA01,Atacama,A distancia,Diurno,Informática,1
EST059860,ATA01,Atacama,A distancia,Diurno,Enfermería,3
EST059861,ATA01,Atacama,Presencial,Vespertino,Administración,1
EST059862,ATA01,Atacama,Presencial,Vespertino,Marketing Digital,1
EST059863,ATA01,Atacama,A distancia,Diurno,Logística,4
EST059864,ATA01,Atacama,Presencial,Vespertino,Logística,2
EST059865,ATA01,Atacama,Presencial,Diurno,Enfermería,1
EST059866,ATA01,Atacama,A distancia,Vespertino,Administración,4
EST059867,ATA01,Atacama,A distancia,Diurno,Informática,3
EST059868,ATA01,Atacama,Presencial,Vespertino,Administración,1
EST059869,ATA01,Atacama,Presencial,Diurno,Electricidad,2
EST059870,ATA01,Atacama,Presencial,Diurno,Logística,2
EST059871,ATA01,Atacama,Presencial,Diurno,Logística,3
EST059872,ATA01,Atacama,A distancia,Vespertino,Administración,4
EST059873,ATA01,Atacama,Presencial,Diurno,Logística,2
EST059874,ATA01,Atacama,Presencial,Diurno,Contabilidad,3
EST059875,ATA01,Atacama,A distancia,Vespertino,Electricidad,2
EST059876,ATA01,Atacama,Presencial,Diurno,Marketing Digital,3
EST059877,ATA01,Atacama,A distancia,Diurno,Marketing Digital,1
EST059878,ATA01,Atacama,Presencial,Diurno,Contabilidad,2
EST059879,ATA01,Atacama,Presencial,Diurno,Enfermería,3
EST059880,ATA01,Atacama,A distancia,Diurno,Marketing Digital,3
EST059881,ATA01,Atacama,Presencial,Diurno,Administración,4
EST059882,ATA01,Atacama,Presencial,Diurno,Enfermería,4
EST059883,ATA01,Atacama,Presencial,Vespertino,Marketing Digital,1
EST059884,ATA01,Atacama,Presencial,Vespertino,Logística,1
EST059885,ATA01,Atacama,Presencial,Diurno,Administración,3
EST059886,ATA01,Atacama,Presencial,Diurno,Marketing Digital,4
EST059887,ATA01,Atacama,Presencial,Diurno,Electricidad,1
EST059888,ATA01,Atacama,Presencial,Diurno,Electricidad,2
EST059889,ATA01,Atacama,Presencial,Vespertino,Diseño Gráfico,4
EST059890,ATA01,Atacama,A distancia,Diurno,Electricidad,4
EST059891,ATA01,Atacama,Presencial,Diurno,Enfermería,2
EST059892,ATA01,Atacama,Presencial,Vespertino,Administración,2
EST059893,ATA01,Atacama,A distancia,Diurno,Gastronomía,4
EST059894,ATA01,Atacama,A distancia,Vespertino,Electricidad,1
EST059895,ATA01,Atacama,Presencial,Vespertino,Enfermería,1
EST059896,ATA01,Atacama,Presencial,Vespertino,Administración,1
EST059897,ATA01,Atacama,Presencial,Diurno,Administración,1
EST059898,ATA01,Atacama,Presencial,Diurno,Marketing Digital,2
EST059899,ATA01,Atacama,Presencial,Diurno,Enfermería,4
EST059900,ATA01,Atacama,A distancia,Diurno,Logística,2
EST059901,ATA01,Atacama,Presencial,Vespertino,Marketing Digital,2
EST059902,ATA01,Atacama,A distancia,Diurno,Contabilidad,3
EST059903,ATA01,Atacama,Presencial,Vespertino,Contabilidad,1
EST059904,ATA01,Atacama,Presencial,Diurno,Logística,3
EST059905,ATA01,Atacama,Presencial,Diurno,Diseño Gráfico,3
EST059906,ATA01,Atacama,A distancia,Vespertino,Logística,1
EST059907,ATA01,Atacama,A distancia,Vespertino,Mecánica Automotriz,3
EST059908,ATA01,Atacama,Presencial,Diurno,Marketing Digital,2
EST059909,ATA01,Atacama,Presencial,Vespertino,Informática,2
EST059910,ATA01,Atacama,Presencial,Vespertino,Administración,1
EST059911,ATA01,Atacama,A distancia,Diurno,Diseño Gráfico,4
EST059912,ATA01,Atacama,Presencial,Diurno,Logística,2
EST059913,ATA01,Atacama,A distancia,Diurno,Electricidad,1
EST059914,ATA01,Atacama,A distancia,Vespertino,Gastronomía,1
EST059915,ATA01,Atacama,A distancia,Diurno,Diseño Gráfico,4
EST059916,ATA01,Atacama,Presencial,Vespertino,Electricidad,2
EST059917,ATA01,Atacama,A distancia,Vespertino,Informática,4
EST059918,ATA01,Atacama,Presencial,Diurno,Marketing Digital,1
EST059919,ATA01,Atacama,Presencial,Vespertino,Contabilidad,2
EST059920,ATA01,Atacama,Presencial,Vespertino,Electricidad,3
EST059921,ATA01,Atacama,A distancia,Vespertino,Gastronomía,1
EST059922,ATA01,Atacama,Presencial,Diurno,Enfermería,4
EST059923,ATA01,Atacama,A distancia,Diurno,Contabilidad,1
EST059924,ATA01,Atacama,Presencial,Diurno,Informática,3
EST059925,ATA01,Atacama,Presencial,Diurno,Informática,3
EST059926,ATA01,Atacama,Presencial,Vespertino,Administración,3
EST059927,ATA01,Atacama,A distancia,Vespertino,Logística,1
EST059928,ATA01,Atacama,Presencial,Vespertino,Marketing Digital,1
EST059929,ATA01,Atacama,A distancia,Vespertino,Diseño Gráfico,2
EST059930,ATA01,Atacama,A distancia,Diurno,Informática,2
EST059931,ATA01,Atacama,Presencial,Vespertino,Gastronomía,2
EST059932,ATA01,Atacama,Presencial,Diurno,Gastronomía,1
EST059933,ATA01,Atacama,A distancia,Vespertino,Enfermería,4
EST059934,ATA01,Atacama,A distancia,Diurno,Administración,2
EST059935,ATA01,Atacama,Presencial,Vespertino,Electricidad,1
EST059936,ATA01,Atacama,A distancia,Diurno,Mecánica Automotriz,2
EST059937,ATA01,Atacama,A distancia,Vespertino,Electricidad,3
EST059938,ATA01,Atacama,Presencial,Vespertino,Administración,2
EST059939,ATA01,Atacama,Presencial,Diurno,Gastronomía,4
EST059940,ATA01,Atacama,A distancia,Diurno,Administración,3
EST059941,ATA01,Atacama,A distancia,Diurno,Mecánica Automotriz,4
EST059942,ATA01,Atacama,Presencial,Diurno,Marketing Digital,3
EST059943,ATA01,Atacama,A distancia,Diurno,Gastronomía,3
EST059944,ATA01,Atacama,Presencial,Vespertino,Diseño Gráfico,1
EST059945,ATA01,Atacama,A distancia,Diurno,Administración,1
EST059946,ATA01,Atacama,Presencial,Diurno,Informática,3
EST059947,ATA01,Atacama,Presencial,Diurno,Informática,4
EST059948,ATA01,Atacama,Presencial,Vespertino,Administración,3
EST059949,ATA01,Atacama,Presencial,Diurno,Enfermería,2
EST059950,ATA01,Atacama,A distancia,Diurno,Logística,3
EST059951,ATA01,Atacama,A distancia,Vespertino,Marketing Digital,1
EST059952,ATA01,Atacama,Presencial,Vespertino,Mecánica Automotriz,4
EST059953,ATA01,Atacama,Presencial,Vespertino,Logística,3
EST059954,ATA01,Atacama,A distancia,Vespertino,Enfermería,4
EST059955,ATA01,Atacama,A distancia,Vespertino,Electricidad,4
EST059956,ATA01,Atacama,A distancia,Vespertino,Informática,1
EST059957,ATA01,Atacama,Presencial,Diurno,Diseño Gráfico,4
EST059958,ATA01,Atacama,Presencial,Vespertino,Contabilidad,3
EST059959,ATA01,Atacama,A distancia,Vespertino,Logística,4
EST059960,ATA01,Atacama,A distancia,Diurno,Marketing Digital,1
EST059961,ATA01,Atacama,A distancia,Vespertino,Diseño Gráfico,2
EST059962,ATA01,Atacama,Presencial,Diurno,Administración,1
EST059963,ATA01,Atacama,A distancia,Diurno,Administración,2
EST059964,ATA01,Atacama,A distancia,Diurno,Logística,4
EST059965,ATA01,Atacama,Presencial,Diurno,Logística,3
EST059966,ATA01,Atacama,Presencial,Diurno,Enfermería,4
EST059967,ATA01,Atacama,Presencial,Vespertino,Contabilidad,2
EST059968,ATA01,Atacama,A distancia,Vespertino,Administración,1
EST059969,ATA01,Atacama,A distancia,Vespertino,Logística,4
EST059970,ATA01,Atacama,A distancia,Vespertino,Contabilidad,1
EST059971,ATA01,Atacama,A distancia,Diurno,Diseño Gráfico,1
EST059972,ATA01,Atacama,Presencial,Diurno,Administración,3
EST059973,ATA01,Atacama,A distancia,Diurno,Enfermería,4
EST059974,ATA01,Atacama,A distancia,Vespertino,Contabilidad,1
EST059975,ATA01,Atacama,Presencial,Diurno,Enfermería,4
EST059976,ATA01,Atacama,A distancia,Vespertino,Administración,2
EST059977,ATA01,Atacama,A distancia,Diurno,Diseño Gráfico,4
EST059978,ATA01,Atacama,Presencial,Vespertino,Contabilidad,2
EST059979,ATA01,Atacama,A distancia,Diurno,Marketing Digital,4
EST059980,ATA01,Atacama,Presencial,Vespertino,Electricidad,3
EST059981,ATA01,Atacama,Presencial,Diurno,Electricidad,3
EST059982,ATA01,Atacama,Presencial,Vespertino,Gastronomía,2
EST059983,ATA01,Atacama,A distancia,Vespertino,Diseño Gráfico,1
EST059984,ATA01,Atacama,A distancia,Diurno,Electricidad,3
EST059985,ATA01,Atacama,Presencial,Vespertino,Electricidad,3
EST059986,ATA01,Atacama,A distancia,Vespertino,Logística,4
EST059987,ATA01,Atacama,Presencial,Diurno,Informática,1
EST059988,ATA01,Atacama,Presencial,Diurno,Electricidad,3
EST059989,ATA01,Atacama,Presencial,Vespertino,Contabilidad,1
EST059990,ATA01,Atacama,Presencial,Vespertino,Contabilidad,2
EST059991,ATA01,Atacama,Presencial,Diurno,Mecánica Automotriz,1
EST059992,ATA01,Atacama,Presencial,Vespertino,Enfermería,4
EST059993,ATA01,Atacama,Presencial,Diurno,Informática,3
EST059994,ATA01,Atacama,A distancia,Diurno,Contabilidad,2
EST059995,ATA01,Atacama,Presencial,Diurno,Administración,3
EST059996,ATA01,Atacama,A distancia,Diurno,Diseño Gráfico,4
EST059997,ATA01,Atacama,A distancia,Diurno,Informática,1
EST059998,ATA01,Atacama,A distancia,Vespertino,Enfermería,2
EST059999,ATA01,Atacama,A distancia,Diurno,Mecánica Automotriz,2
EST060000,ATA01,Atacama,Presencial,Diurno,Electricidad,4
EST060001,ATA01,Atacama,A distancia,Vespertino,Enfermería,1
EST060002,ATA01,Atacama,A distancia,Vespertino,Electricidad,2
EST060003,ATA01,Atacama,A distancia,Vespertino,Administración,4
EST060004,ATA01,Atacama,A distancia,Diurno,Informática,1
EST060005,ATA01,Atacama,Presencial,Vespertino,Mecánica Automotriz,3
EST060006,ATA01,Atacama,A distancia,Diurno,Administración,2
EST060007,ATA01,Atacama,Presencial,Diurno,Logística,3
EST060008,ATA01,Atacama,Presencial,Vespertino,Administración,1
EST060009,ATA01,Atacama,A distancia,Vespertino,Diseño Gráfico,2
EST060010,ATA01,Atacama,A distancia,Diurno,Mecánica Automotriz,2
EST060011,ATA01,Atacama,Presencial,Diurno,Marketing Digital,4
EST060012,ATA01,Atacama,Presencial,Vespertino,Gastronomía,3
EST060013,ATA01,Atacama,Presencial,Diurno,Gastronomía,2
EST060014,ATA01,Atacama,Presencial,Diurno,Marketing Digital,1
EST060015,ATA01,Atacama,A distancia,Vespertino,Enfermería,3
EST060016,ATA01,Atacama,Presencial,Vespertino,Mecánica Automotriz,3
EST060017,ATA01,Atacama,A distancia,Diurno,Informática,2
EST060018,ATA01,Atacama,A distancia,Diurno,Diseño Gráfico,2
EST060019,ATA01,Atacama,Presencial,Diurno,Gastronomía,2
EST060020,ATA01,Atacama,Presencial,Diurno,Informática,4
EST060021,ATA01,Atacama,Presencial,Vespertino,Electricidad,2
EST060022,ATA01,Atacama,A distancia,Diurno,Informática,2
EST060023,ATA01,Atacama,A distancia,Diurno,Contabilidad,2
EST060024,ATA01,Atacama,Presencial,Diurno,Mecánica Automotriz,4
EST060025,ATA01,Atacama,A distancia,Diurno,Informática,4
EST060026,ATA01,Atacama,Presencial,Vespertino,Mecánica Automotriz,2
EST060027,ATA01,Atacama,Presencial,Diurno,Enfermería,1
EST060028,ATA01,Atacama,Presencial,Vespertino,Gastronomía,4
EST060029,ATA01,Atacama,Presencial,Diurno,Informática,1
EST060030,ATA01,Atacama,Presencial,Vespertino,Diseño Gráfico,1
EST060031,ATA01,Atacama,Presencial,Diurno,Mecánica Automotriz,2
EST060032,ATA01,Atacama,Presencial,Diurno,Gastronomía,2
EST060033,ATA01,Atacama,Presencial,Diurno,Gastronomía,1
EST060034,ATA01,Atacama,A distancia,Diurno,Logística,2
EST060035,ATA01,Atacama,Presencial,Diurno,Contabilidad,1
EST060036,ATA01,Atacama,A distancia,Vespertino,Gastronomía,3
EST060037,ATA01,Atacama,Presencial,Diurno,Marketing Digital,1
EST060038,ATA01,Atacama,Presencial,Diurno,Marketing Digital,1
EST060039,ATA01,Atacama,A distancia,Vespertino,Gastronomía,1
EST060040,ATA01,Atacama,Presencial,Diurno,Mecánica Automotriz,2
EST060041,ATA01,Atacama,A distancia,Diurno,Contabilidad,2
EST060042,ATA01,Atacama,Presencial,Diurno,Gastronomía,1
EST060043,ATA01,Atacama,A distancia,Vespertino,Administración,3
EST060044,ATA01,Atacama,Presencial,Vespertino,Electricidad,1
EST060045,ATA01,Atacama,Presencial,Vespertino,Enfermería,3
EST060046,ATA01,Atacama,Presencial,Vespertino,Administración,3
EST060047,ATA01,Atacama,Presencial,Vespertino,Mecánica Automotriz,3
EST060048,ATA01,Atacama,A distancia,Vespertino,Marketing Digital,1
EST060049,ATA01,Atacama,Presencial,Vespertino,Marketing Digital,3
EST060050,ATA01,Atacama,Presencial,Vespertino,Diseño Gráfico,3
EST060051,ATA01,Atacama,A distancia,Diurno,Mecánica Automotriz,1
EST060052,ATA01,Atacama,A distancia,Vespertino,Marketing Digital,2
EST060053,ATA01,Atacama,A distancia,Diurno,Informática,3
EST060054,ATA01,Atacama,A distancia,Diurno,Logística,3
EST060055,ATA01,Atacama,A distancia,Diurno,Gastronomía,4
EST060056,ATA01,Atacama,Presencial,Vespertino,Diseño Gráfico,3
EST060057,ATA01,Atacama,Presencial,Diurno,Enfermería,1
EST060058,ATA01,Atacama,A distancia,Diurno,Electricidad,1
EST060059,ATA01,Atacama,A distancia,Diurno,Informática,1
EST060060,ATA01,Atacama,A distancia,Vespertino,Marketing Digital,4
EST060061,ATA01,Atacama,Presencial,Diurno,Logística,3
EST060062,ATA01,Atacama,A distancia,Diurno,Electricidad,4
EST060063,ATA01,Atacama,Presencial,Diurno,Electricidad,1
EST060064,ATA01,Atacama,Presencial,Vespertino,Mecánica Automotriz,3
EST060065,ATA01,Atacama,A distancia,Vespertino,Diseño Gráfico,2
EST060066,ATA01,Atacama,A distancia,Diurno,Administración,2
EST060067,ATA01,Atacama,Presencial,Vespertino,Mecánica Automotriz,2
EST060068,ATA01,Atacama,A distancia,Diurno,Electricidad,4
EST060069,ATA01,Atacama,A distancia,Diurno,Electricidad,1
EST060070,ATA01,Atacama,A distancia,Vespertino,Marketing Digital,1
EST060071,ATA01,Atacama,Presencial,Vespertino,Informática,1
EST060072,ATA01,Atacama,Presencial,Vespertino,Administración,3
EST060073,ATA01,Atacama,A distancia,Diurno,Electricidad,4
EST060074,ATA01,Atacama,A distancia,Diurno,Gastronomía,1
EST060075,ATA01,Atacama,A distancia,Diurno,Marketing Digital,3
EST060076,ATA01,Atacama,Presencial,Diurno,Electricidad,3
EST060077,ATA01,Atacama,Presencial,Diurno,Contabilidad,3
EST060078,ATA01,Atacama,Presencial,Vespertino,Mecánica Automotriz,2
EST060079,ATA01,Atacama,Presencial,Vespertino,Contabilidad,4
EST060080,ATA01,Atacama,Presencial,Vespertino,Electricidad,2
EST060081,ATA01,Atacama,A distancia,Vespertino,Enfermería,1
EST060082,ATA01,Atacama,Presencial,Diurno,Gastronomía,1
EST060083,ATA01,Atacama,Presencial,Diurno,Electricidad,3
EST060084,ATA01,Atacama,Presencial,Vespertino,Contabilidad,4
EST060085,ATA01,Atacama,Presencial,Vespertino,Mecánica Automotriz,2
EST060086,ATA01,Atacama,Presencial,Vespertino,Informática,3
EST060087,ATA01,Atacama,Presencial,Vespertino,Informática,4
EST060088,ATA01,Atacama,A distancia,Vespertino,Administración,2
EST060089,ATA01,Atacama,A distancia,Diurno,Contabilidad,3
EST060090,ATA01,Atacama,A distancia,Diurno,Logística,1
EST060091,ATA01,Atacama,A distancia,Vespertino,Gastronomía,3
EST060092,ATA01,Atacama,Presencial,Vespertino,Enfermería,2
EST060093,ATA01,Atacama,Presencial,Diurno,Logística,2
EST060094,ATA01,Atacama,A distancia,Diurno,Mecánica Automotriz,2
EST060095,ATA01,Atacama,A distancia,Diurno,Enfermería,3
EST060096,ATA01,Atacama,Presencial,Diurno,Electricidad,3
EST060097,ATA01,Atacama,Presencial,Diurno,Mecánica Automotriz,3
EST060098,ATA01,Atacama,A distancia,Diurno,Logística,1
EST060099,ATA01,Atacama,A distancia,Vespertino,Marketing Digital,2
EST060100,ATA01,Atacama,Presencial,Vespertino,Electricidad,4
EST060101,ATA01,Atacama,Presencial,Vespertino,Electricidad,1
EST060102,ATA01,Atacama,A distancia,Diurno,Mecánica Automotriz,1
EST060103,ATA01,Atacama,Presencial,Vespertino,Contabilidad,2
EST060104,ATA01,Atacama,Presencial,Vespertino,Logística,1
EST060105,ATA01,Atacama,Presencial,Vespertino,Enfermería,3
EST060106,ATA01,Atacama,A distancia,Vespertino,Logística,2
