id_viaje,fecha,origen,destino,tipo_bus,pasajeros,precio_clp,duracion_horas
VJ-08252,2024-12-09,La Serena,Temuco,Cama,33,17600.0,3.3
VJ-08253,2024-12-09,Iquique,Puerto Montt,Semi-cama,28,12400.0,5.7
VJ-08254,2024-12-09,Concepción,Santiago,Económico,31,8600.0,8.5
VJ-08255,2024-12-09,Concepción,Antofagasta,Económico,34,8500.0,4.4
VJ-08256,2024-12-09,Temuco,Puerto Montt,Económico,21,9800.0,3.6
VJ-08257,2024-12-10,Santiago,Antofagasta,Semi-cama,40,,6.8
VJ-08258,2024-12-10,La Serena,Antofagasta,Cama,29,20600.0,10.9
VJ-08259,2024-12-10,Temuco,Puerto Montt,Semi-cama,22,13300.0,8.5
VJ-08260,2024-12-10,Santiago,Temuco,Semi-cama,26,,5.3
VJ-08261,2024-12-10,Santiago,Temuco,Económico,28,8400.0,5.2
VJ-08262,2024-12-10,Santiago,Concepción,Económico,43,9600.0,3.3
VJ-08263,2024-12-10,Antofagasta,Santiago,Cama,24,18200.0,9.0
VJ-08264,2024-12-10,Valparaíso,Santiago,Cama,34,15600.0,3.4
VJ-08265,2024-12-10,Antofagasta,Iquique,Semi-cama,35,15300.0,4.4
VJ-08266,2024-12-10,Santiago,Temuco,Semi-cama,32,,2.4
VJ-08267,2024-12-10,Temuco,Iquique,Económico,31,6700.0,5.5
VJ-08268,2024-12-10,Santiago,Concepción,Semi-cama,45,16600.0,6.2
VJ-08269,2024-12-10,Santiago,Temuco,Cama Premium,35,25900.0,14.0
VJ-08270,2024-12-10,Valparaíso,Concepción,Cama,24,17300.0,10.1
VJ-08271,2024-12-10,La Serena,Concepción,Cama Premium,28,26100.0,3.0
VJ-08272,2024-12-10,Santiago,Antofagasta,Semi-cama,22,12200.0,8.6
VJ-08273,2024-12-10,Santiago,Temuco,Semi-cama,39,14200.0,8.6
VJ-08274,2024-12-10,Temuco,La Serena,Semi-cama,33,14400.0,7.0
VJ-08275,2024-12-10,Temuco,Iquique,Semi-cama,38,11800.0,7.8
VJ-08276,2024-12-10,Santiago,Antofagasta,Cama Premium,31,,6.7
VJ-08277,2024-12-10,Concepción,Temuco,Cama Premium,26,,9.1
VJ-08278,2024-12-10,Santiago,Puerto Montt,Cama Premium,29,29100.0,6.6
VJ-08279,2024-12-10,Santiago,Iquique,Semi-cama,28,,2.7
VJ-08280,2024-12-10,Antofagasta,La Serena,Económico,29,10000.0,7.1
VJ-08281,2024-12-11,Valparaíso,La Serena,Cama,37,18000.0,6.0
VJ-08282,2024-12-11,Puerto Montt,Santiago,Semi-cama,26,15300.0,1.9
VJ-08283,2024-12-11,Valparaíso,La Serena,Económico,29,,10.3
VJ-08284,2024-12-11,Temuco,Iquique,Semi-cama,25,16300.0,14.0
VJ-08285,2024-12-11,Puerto Montt,Concepción,Semi-cama,33,12800.0,7.3
VJ-08286,2024-12-11,Santiago,Concepción,Cama,32,,2.0
VJ-08287,2024-12-11,Antofagasta,Santiago,Semi-cama,26,12600.0,10.8
VJ-08288,2024-12-11,Santiago,Temuco,Cama,27,19700.0,8.3
VJ-08289,2024-12-11,Valparaíso,Puerto Montt,Económico,31,9000.0,6.2
VJ-08290,2024-12-11,Temuco,La Serena,Semi-cama,45,13500.0,6.1
VJ-08291,2024-12-11,Santiago,La Serena,Semi-cama,34,11400.0,6.0
VJ-08292,2024-12-11,Santiago,Puerto Montt,Semi-cama,39,9600.0,7.2
VJ-08293,2024-12-11,Temuco,Puerto Montt,Cama,42,23300.0,6.4
VJ-08294,2024-12-11,Santiago,Antofagasta,Semi-cama,34,14600.0,
VJ-08295,2024-12-11,Temuco,Concepción,Cama,42,24100.0,4.0
VJ-08296,2024-12-11,Temuco,Antofagasta,Cama,27,19500.0,4.4
VJ-08297,2024-12-11,Santiago,Concepción,Económico,31,7200.0,6.2
VJ-08298,2024-12-11,Temuco,Valparaíso,Cama Premium,31,26300.0,3.2
VJ-08299,2024-12-11,Concepción,Santiago,Semi-cama,23,10800.0,4.9
VJ-08300,2024-12-11,Valparaíso,Santiago,Económico,39,8700.0,14.0
VJ-08301,2024-12-11,Concepción,Valparaíso,Económico,40,7700.0,14.0
VJ-08302,2024-12-11,La Serena,Temuco,Cama Premium,25,33700.0,7.1
VJ-08303,2024-12-11,Puerto Montt,Santiago,Cama,31,22600.0,4.7
VJ-08304,2024-12-11,Valparaíso,La Serena,Semi-cama,31,15300.0,4.1
VJ-08305,2024-12-12,Antofagasta,Santiago,Semi-cama,29,12600.0,6.1
VJ-08306,2024-12-12,Iquique,La Serena,Semi-cama,34,13500.0,7.9
VJ-08307,2024-12-12,Santiago,Puerto Montt,Cama Premium,24,24700.0,6.5
VJ-08308,2024-12-12,Concepción,Valparaíso,Cama,31,24300.0,10.4
VJ-08309,2024-12-12,Santiago,Iquique,Semi-cama,45,10700.0,7.0
VJ-08310,2024-12-12,Santiago,La Serena,Económico,27,8600.0,4.6
VJ-08311,2024-12-12,Valparaíso,Antofagasta,Cama,29,20100.0,2.9
VJ-08312,2024-12-12,Santiago,Puerto Montt,Cama,30,21400.0,5.8
VJ-08313,2024-12-12,Valparaíso,Temuco,Semi-cama,20,17600.0,
VJ-08314,2024-12-12,Concepción,Temuco,Cama Premium,34,28500.0,14.0
VJ-08315,2024-12-12,Valparaíso,Concepción,Económico,37,8700.0,2.5
VJ-08316,2024-12-12,Santiago,Concepción,Cama,45,19700.0,6.1
VJ-08317,2024-12-12,Iquique,Temuco,Económico,28,9700.0,8.1
VJ-08318,2024-12-12,Santiago,Iquique,Semi-cama,40,12200.0,3.6
VJ-08319,2024-12-12,Santiago,Iquique,Cama Premium,38,29500.0,
VJ-08320,2024-12-12,Valparaíso,Antofagasta,Semi-cama,34,16300.0,3.1
VJ-08321,2024-12-12,Valparaíso,La Serena,Cama Premium,31,33800.0,3.9
VJ-08322,2024-12-12,Antofagasta,Concepción,Semi-cama,30,12900.0,6.2
VJ-08323,2024-12-12,Santiago,Puerto Montt,Cama,31,28000.0,10.8
VJ-08324,2024-12-12,Valparaíso,Concepción,Cama Premium,32,26300.0,3.1
VJ-08325,2024-12-12,Valparaíso,Puerto Montt,Semi-cama,29,11700.0,2.6
VJ-08326,2024-12-12,Antofagasta,Concepción,Cama,31,23800.0,
VJ-08327,2024-12-12,Puerto Montt,Concepción,Económico,25,8000.0,5.2
VJ-08328,2024-12-12,Puerto Montt,Temuco,Económico,27,9500.0,7.7
VJ-08329,2024-12-13,Concepción,Iquique,Semi-cama,34,17100.0,4.5
VJ-08330,2024-12-13,Antofagasta,Valparaíso,Cama,30,20200.0,3.9
VJ-08331,2024-12-13,La Serena,Santiago,Económico,26,9200.0,3.1
VJ-08332,2024-12-13,Santiago,Puerto Montt,Económico,29,6300.0,2.8
VJ-08333,2024-12-13,Concepción,Santiago,Semi-cama,33,12100.0,6.7
VJ-08334,2024-12-13,Puerto Montt,La Serena,Semi-cama,26,11700.0,12.9
VJ-08335,2024-12-13,Santiago,Concepción,Cama,45,22400.0,11.2
VJ-08336,2024-12-13,Concepción,Puerto Montt,Económico,45,9200.0,7.0
VJ-08337,2024-12-13,Temuco,Puerto Montt,Semi-cama,37,15100.0,5.0
VJ-08338,2024-12-13,Valparaíso,Antofagasta,Cama Premium,31,26000.0,5.7
VJ-08339,2024-12-13,Concepción,Antofagasta,Económico,37,8900.0,8.3
VJ-08340,2024-12-13,Concepción,Temuco,Económico,21,7700.0,6.2
VJ-08341,2024-12-13,Santiago,Temuco,Cama,30,16300.0,
VJ-08342,2024-12-13,Valparaíso,Antofagasta,Económico,23,8700.0,4.0
VJ-08343,2024-12-13,Antofagasta,Puerto Montt,Semi-cama,24,9600.0,4.9
VJ-08344,2024-12-13,Antofagasta,Santiago,Económico,28,7400.0,
VJ-08345,2024-12-13,Valparaíso,La Serena,Cama,35,11700.0,6.2
VJ-08346,2024-12-13,Concepción,Temuco,Cama,35,19200.0,3.7
VJ-08347,2024-12-13,Concepción,Temuco,Cama,17,17500.0,4.7
VJ-08348,2024-12-13,Santiago,Antofagasta,Semi-cama,38,9200.0,6.0
VJ-08349,2024-12-13,Santiago,Concepción,Semi-cama,35,12900.0,
VJ-08350,2024-12-13,La Serena,Iquique,Económico,35,9700.0,2.4
VJ-08351,2024-12-13,Iquique,La Serena,Cama,38,17500.0,5.1
VJ-08352,2024-12-13,La Serena,Santiago,Cama,35,14000.0,6.5
VJ-08353,2024-12-14,Iquique,La Serena,Económico,31,8500.0,4.6
VJ-08354,2024-12-14,Santiago,Temuco,Cama,33,22600.0,6.6
VJ-08355,2024-12-14,Santiago,Temuco,Semi-cama,42,14600.0,5.1
VJ-08356,2024-12-14,Valparaíso,Concepción,Cama,35,,0.9
VJ-08357,2024-12-14,Valparaíso,Puerto Montt,Cama Premium,36,29100.0,3.5
VJ-08358,2024-12-14,Concepción,Valparaíso,Económico,28,8300.0,2.9
VJ-08359,2024-12-14,Temuco,Concepción,Semi-cama,31,11900.0,4.7
VJ-08360,2024-12-14,Concepción,Temuco,Cama,31,18300.0,12.2
VJ-08361,2024-12-14,Concepción,Antofagasta,Cama Premium,37,26100.0,2.4
VJ-08362,2024-12-14,Concepción,Antofagasta,Cama Premium,45,29200.0,4.0
VJ-08363,2024-12-14,Concepción,Santiago,Cama,33,16000.0,2.8
VJ-08364,2024-12-14,Valparaíso,Antofagasta,Económico,27,7500.0,5.5
VJ-08365,2024-12-14,Santiago,Iquique,Semi-cama,32,14100.0,5.2
VJ-08366,2024-12-14,Antofagasta,Valparaíso,Económico,34,11400.0,2.7
VJ-08367,2024-12-14,Santiago,Concepción,Cama,31,14600.0,12.0
VJ-08368,2024-12-14,Iquique,La Serena,Económico,29,5600.0,7.2
VJ-08369,2024-12-14,Temuco,Puerto Montt,Semi-cama,34,11000.0,6.0
VJ-08370,2024-12-14,Temuco,Puerto Montt,Cama,29,,4.4
VJ-08371,2024-12-14,Iquique,Valparaíso,Cama Premium,37,27500.0,3.6
VJ-08372,2024-12-14,Iquique,Puerto Montt,Semi-cama,34,9200.0,14.0
VJ-08373,2024-12-14,Santiago,Concepción,Semi-cama,36,,8.0
VJ-08374,2024-12-14,Santiago,Puerto Montt,Cama,44,20800.0,6.2
VJ-08375,2024-12-14,Iquique,Puerto Montt,Cama,30,16800.0,3.2
VJ-08376,2024-12-14,Puerto Montt,Santiago,Semi-cama,37,,8.7
VJ-08377,2024-12-15,Antofagasta,Santiago,Semi-cama,36,13600.0,6.0
VJ-08378,2024-12-15,Iquique,Valparaíso,Cama,25,20200.0,4.4
VJ-08379,2024-12-15,Temuco,Iquique,Cama Premium,25,17300.0,10.8
VJ-08380,2024-12-15,Antofagasta,Santiago,Cama Premium,29,34500.0,11.6
VJ-08381,2024-12-15,Santiago,Valparaíso,Económico,30,8200.0,8.9
VJ-08382,2024-12-15,La Serena,Santiago,Cama,30,22900.0,8.6
VJ-08383,2024-12-15,Puerto Montt,Santiago,Cama,31,18000.0,6.1
VJ-08384,2024-12-15,La Serena,Concepción,Económico,29,6600.0,3.6
VJ-08385,2024-12-15,Temuco,Antofagasta,Cama Premium,25,27700.0,6.4
VJ-08386,2024-12-15,Antofagasta,Concepción,Cama,31,24200.0,6.6
VJ-08387,2024-12-15,Valparaíso,Puerto Montt,Económico,29,8600.0,3.5
VJ-08388,2024-12-15,Santiago,Antofagasta,Semi-cama,38,10700.0,8.6
VJ-08389,2024-12-15,Concepción,Iquique,Económico,27,7000.0,7.7
VJ-08390,2024-12-15,Iquique,Temuco,Económico,31,6300.0,11.2
VJ-08391,2024-12-15,Valparaíso,Antofagasta,Semi-cama,33,,13.5
VJ-08392,2024-12-15,Valparaíso,Temuco,Semi-cama,28,12800.0,5.9
VJ-08393,2024-12-15,Santiago,La Serena,Económico,31,8400.0,6.5
VJ-08394,2024-12-15,Valparaíso,Iquique,Semi-cama,35,16000.0,2.3
VJ-08395,2024-12-15,Temuco,Iquique,Económico,25,8500.0,7.7
VJ-08396,2024-12-15,Santiago,Temuco,Cama Premium,44,30600.0,5.8
VJ-08397,2024-12-15,Iquique,Temuco,Cama,31,20600.0,1.6
VJ-08398,2024-12-15,Temuco,Santiago,Semi-cama,34,12200.0,3.0
VJ-08399,2024-12-15,Concepción,Antofagasta,Cama,33,14100.0,7.0
VJ-08400,2024-12-15,Temuco,Puerto Montt,Económico,31,7800.0,5.5
VJ-08401,2024-12-16,Valparaíso,Iquique,Semi-cama,29,11400.0,4.9
VJ-08402,2024-12-16,Santiago,Puerto Montt,Semi-cama,35,12000.0,8.8
VJ-08403,2024-12-16,Santiago,Valparaíso,Económico,32,7300.0,3.0
VJ-08404,2024-12-16,Iquique,Santiago,Semi-cama,28,14000.0,9.5
VJ-08405,2024-12-16,Antofagasta,Puerto Montt,Semi-cama,37,12800.0,4.4
VJ-08406,2024-12-16,Santiago,Valparaíso,Económico,30,7600.0,8.8
VJ-08407,2024-12-16,Concepción,Santiago,Cama Premium,25,23400.0,12.3
VJ-08408,2024-12-16,Iquique,Puerto Montt,Económico,35,7600.0,5.1
VJ-08409,2024-12-16,La Serena,Iquique,Semi-cama,30,15300.0,6.4
VJ-08410,2024-12-16,Concepción,Valparaíso,Cama,33,19300.0,5.3
VJ-08411,2024-12-16,Iquique,Santiago,Cama Premium,33,25900.0,9.8
VJ-08412,2024-12-16,Valparaíso,Iquique,Económico,25,7600.0,6.5
VJ-08413,2024-12-16,Santiago,La Serena,Semi-cama,31,11300.0,7.2
VJ-08414,2024-12-16,Valparaíso,La Serena,Cama Premium,27,25900.0,4.0
VJ-08415,2024-12-16,Antofagasta,Valparaíso,Económico,27,8500.0,14.0
VJ-08416,2024-12-16,Temuco,La Serena,Cama,31,17900.0,8.3
VJ-08417,2024-12-16,Temuco,Valparaíso,Cama,20,19000.0,14.0
VJ-08418,2024-12-16,Antofagasta,Santiago,Económico,29,7700.0,4.0
VJ-08419,2024-12-16,Santiago,Puerto Montt,Cama Premium,35,32000.0,
VJ-08420,2024-12-16,Temuco,Iquique,Económico,35,8600.0,6.5
VJ-08421,2024-12-16,La Serena,Temuco,Cama,26,22200.0,2.1
VJ-08422,2024-12-16,Valparaíso,Iquique,Semi-cama,38,11300.0,6.2
VJ-08423,2024-12-16,Concepción,Valparaíso,Semi-cama,23,12700.0,5.9
VJ-08424,2024-12-16,Santiago,La Serena,Semi-cama,41,12800.0,4.5
VJ-08425,2024-12-17,Santiago,Antofagasta,Económico,37,9800.0,7.3
VJ-08426,2024-12-17,Temuco,Santiago,Cama Premium,43,28100.0,3.5
VJ-08427,2024-12-17,Antofagasta,Valparaíso,Semi-cama,24,14200.0,6.5
VJ-08428,2024-12-17,Temuco,Santiago,Semi-cama,28,9700.0,2.9
VJ-08429,2024-12-17,La Serena,Antofagasta,Cama Premium,29,26500.0,6.1
VJ-08430,2024-12-17,Valparaíso,Concepción,Semi-cama,38,13400.0,10.4
VJ-08431,2024-12-17,La Serena,Temuco,Económico,36,10000.0,3.3
VJ-08432,2024-12-17,Temuco,Puerto Montt,Económico,26,7400.0,5.1
VJ-08433,2024-12-17,Concepción,Valparaíso,Semi-cama,28,11300.0,3.9
VJ-08434,2024-12-17,La Serena,Santiago,Económico,41,7400.0,5.5
VJ-08435,2024-12-17,Temuco,Valparaíso,Semi-cama,24,15700.0,5.3
VJ-08436,2024-12-17,Valparaíso,Puerto Montt,Económico,37,8200.0,4.9
VJ-08437,2024-12-17,Concepción,Antofagasta,Cama Premium,32,33100.0,6.1
VJ-08438,2024-12-17,La Serena,Santiago,Cama,31,21300.0,
VJ-08439,2024-12-17,Puerto Montt,Concepción,Semi-cama,32,13800.0,4.1
VJ-08440,2024-12-17,Santiago,La Serena,Semi-cama,35,11300.0,6.9
VJ-08441,2024-12-17,Antofagasta,Puerto Montt,Semi-cama,45,14600.0,14.0
VJ-08442,2024-12-17,Temuco,Iquique,Cama Premium,45,28100.0,5.1
VJ-08443,2024-12-17,Santiago,Temuco,Cama,31,15200.0,5.4
VJ-08444,2024-12-17,Valparaíso,Puerto Montt,Cama,33,,5.7
VJ-08445,2024-12-17,Concepción,Iquique,Cama Premium,25,17500.0,3.9
VJ-08446,2024-12-17,Antofagasta,La Serena,Cama,33,25500.0,
VJ-08447,2024-12-17,Concepción,Antofagasta,Cama Premium,38,26400.0,7.1
VJ-08448,2024-12-17,Iquique,Santiago,Económico,32,7100.0,4.9
VJ-08449,2024-12-18,Antofagasta,Concepción,Cama Premium,37,28700.0,3.4
VJ-08450,2024-12-18,Santiago,Antofagasta,Económico,28,10300.0,7.6
VJ-08451,2024-12-18,Iquique,Antofagasta,Económico,28,10100.0,10.2
VJ-08452,2024-12-18,Valparaíso,Iquique,Cama,33,18700.0,5.2
VJ-08453,2024-12-18,Temuco,Antofagasta,Cama,31,19500.0,6.7
VJ-08454,2024-12-18,Iquique,Valparaíso,Cama Premium,37,32000.0,12.6
VJ-08455,2024-12-18,Puerto Montt,Antofagasta,Semi-cama,28,9600.0,8.4
VJ-08456,2024-12-18,Puerto Montt,Antofagasta,Cama,31,13600.0,5.2
VJ-08457,2024-12-18,Antofagasta,Puerto Montt,Económico,25,8500.0,9.4
VJ-08458,2024-12-18,Temuco,Iquique,Cama,35,19600.0,4.7
VJ-08459,2024-12-18,Temuco,Concepción,Semi-cama,33,16100.0,3.5
VJ-08460,2024-12-18,Puerto Montt,La Serena,Económico,26,8500.0,14.0
VJ-08461,2024-12-18,Concepción,Valparaíso,Cama,44,19800.0,11.6
VJ-08462,2024-12-18,Concepción,Valparaíso,Económico,32,8000.0,4.9
VJ-08463,2024-12-18,Santiago,Concepción,Económico,35,10200.0,10.0
VJ-08464,2024-12-18,Valparaíso,Puerto Montt,Económico,24,6100.0,4.2
VJ-08465,2024-12-18,Concepción,Iquique,Económico,32,7400.0,4.6
VJ-08466,2024-12-18,Santiago,La Serena,Semi-cama,29,8600.0,5.5
VJ-08467,2024-12-18,Antofagasta,Iquique,Económico,31,5100.0,4.2
VJ-08468,2024-12-18,Concepción,Temuco,Semi-cama,30,16000.0,5.7
VJ-08469,2024-12-18,Puerto Montt,La Serena,Cama Premium,37,26900.0,
VJ-08470,2024-12-18,Antofagasta,Temuco,Económico,30,8200.0,3.3
VJ-08471,2024-12-18,Santiago,Concepción,Cama,35,21800.0,4.0
VJ-08472,2024-12-18,Santiago,La Serena,Semi-cama,30,13300.0,
VJ-08473,2024-12-19,Temuco,Iquique,Cama,29,19400.0,7.7
VJ-08474,2024-12-19,Temuco,Antofagasta,Económico,35,7400.0,14.0
VJ-08475,2024-12-19,Valparaíso,La Serena,Cama,27,17500.0,9.2
VJ-08476,2024-12-19,La Serena,Concepción,Semi-cama,43,15900.0,4.3
VJ-08477,2024-12-19,Valparaíso,Antofagasta,Semi-cama,32,14600.0,4.4
VJ-08478,2024-12-19,Concepción,Puerto Montt,Cama,35,18600.0,7.7
VJ-08479,2024-12-19,Temuco,Antofagasta,Semi-cama,25,8800.0,5.9
VJ-08480,2024-12-19,Concepción,Puerto Montt,Semi-cama,35,12900.0,
VJ-08481,2024-12-19,Concepción,Valparaíso,Cama,38,20700.0,5.7
VJ-08482,2024-12-19,Santiago,Valparaíso,Cama,30,28200.0,
VJ-08483,2024-12-19,Valparaíso,Iquique,Cama,36,20900.0,14.0
VJ-08484,2024-12-19,Antofagasta,Temuco,Cama,28,19600.0,5.2
VJ-08485,2024-12-19,Santiago,Temuco,Cama Premium,30,24300.0,4.1
VJ-08486,2024-12-19,Iquique,Concepción,Semi-cama,32,15000.0,11.5
VJ-08487,2024-12-19,Antofagasta,Concepción,Semi-cama,43,14600.0,4.5
VJ-08488,2024-12-19,La Serena,Iquique,Semi-cama,34,9600.0,7.5
VJ-08489,2024-12-19,Antofagasta,Puerto Montt,Económico,41,8200.0,3.7
VJ-08490,2024-12-19,Valparaíso,Temuco,Económico,24,8400.0,14.0
VJ-08491,2024-12-19,Antofagasta,Santiago,Cama,45,17000.0,11.4
VJ-08492,2024-12-19,Iquique,Valparaíso,Cama Premium,30,27800.0,5.9
VJ-08493,2024-12-19,Santiago,Concepción,Económico,37,9000.0,3.3
VJ-08494,2024-12-19,La Serena,Iquique,Semi-cama,38,16600.0,
VJ-08495,2024-12-19,Santiago,La Serena,Económico,29,9000.0,1.8
VJ-08496,2024-12-19,Santiago,Puerto Montt,Semi-cama,25,12100.0,9.0
VJ-08497,2024-12-20,Concepción,Santiago,Económico,32,8300.0,4.0
VJ-08498,2024-12-20,Valparaíso,Puerto Montt,Semi-cama,36,13600.0,5.2
VJ-08499,2024-12-20,Santiago,Antofagasta,Económico,30,8200.0,7.8
VJ-08500,2024-12-20,Antofagasta,La Serena,Cama,38,16800.0,5.4
VJ-08501,2024-12-20,Concepción,Puerto Montt,Económico,31,8800.0,8.4
VJ-08502,2024-12-20,La Serena,Antofagasta,Económico,38,7800.0,6.2
VJ-08503,2024-12-20,Valparaíso,Iquique,Semi-cama,29,13700.0,3.4
VJ-08504,2024-12-20,Puerto Montt,Concepción,Económico,40,9400.0,9.6
VJ-08505,2024-12-20,Concepción,Antofagasta,Económico,18,8300.0,10.2
VJ-08506,2024-12-20,Concepción,Antofagasta,Cama,36,19600.0,2.3
VJ-08507,2024-12-20,Santiago,Puerto Montt,Económico,25,5900.0,5.1
VJ-08508,2024-12-20,Santiago,Valparaíso,Cama Premium,38,27700.0,3.6
VJ-08509,2024-12-20,Iquique,Antofagasta,Semi-cama,26,11500.0,6.0
VJ-08510,2024-12-20,Concepción,Puerto Montt,Económico,27,9300.0,3.6
VJ-08511,2024-12-20,La Serena,Puerto Montt,Semi-cama,24,13200.0,4.0
VJ-08512,2024-12-20,Valparaíso,Concepción,Semi-cama,27,11900.0,5.3
VJ-08513,2024-12-20,Santiago,Iquique,Semi-cama,35,11900.0,3.2
VJ-08514,2024-12-20,Valparaíso,Concepción,Económico,33,8600.0,10.7
VJ-08515,2024-12-20,La Serena,Iquique,Semi-cama,31,13400.0,
VJ-08516,2024-12-20,La Serena,Santiago,Económico,21,9100.0,8.1
VJ-08517,2024-12-20,Temuco,Iquique,Cama Premium,42,34200.0,2.2
VJ-08518,2024-12-20,Valparaíso,Antofagasta,Cama Premium,34,26900.0,9.1
VJ-08519,2024-12-20,Santiago,Antofagasta,Económico,23,6800.0,4.5
VJ-08520,2024-12-20,Santiago,La Serena,Cama,21,15900.0,9.9
VJ-08521,2024-12-21,Santiago,Valparaíso,Cama Premium,28,25300.0,3.3
VJ-08522,2024-12-21,Concepción,Santiago,Semi-cama,34,11100.0,4.4
VJ-08523,2024-12-21,Puerto Montt,Iquique,Cama,28,18400.0,6.8
VJ-08524,2024-12-21,Iquique,Puerto Montt,Cama,39,16800.0,12.0
VJ-08525,2024-12-21,Iquique,Antofagasta,Semi-cama,33,9900.0,3.5
VJ-08526,2024-12-21,Santiago,Iquique,Cama Premium,26,34300.0,5.1
VJ-08527,2024-12-21,Concepción,Valparaíso,Cama Premium,31,33200.0,4.0
VJ-08528,2024-12-21,Santiago,Puerto Montt,Semi-cama,35,10100.0,3.5
VJ-08529,2024-12-21,Concepción,Temuco,Cama Premium,38,28500.0,6.1
VJ-08530,2024-12-21,Valparaíso,Temuco,Cama,37,24500.0,3.0
VJ-08531,2024-12-21,Iquique,Concepción,Económico,22,9900.0,10.6
VJ-08532,2024-12-21,La Serena,Antofagasta,Cama Premium,34,29200.0,7.3
VJ-08533,2024-12-21,La Serena,Puerto Montt,Semi-cama,32,13900.0,13.0
VJ-08534,2024-12-21,Temuco,Concepción,Semi-cama,33,15500.0,6.7
VJ-08535,2024-12-21,Iquique,Concepción,Semi-cama,40,10500.0,5.2
VJ-08536,2024-12-21,Santiago,Puerto Montt,Económico,30,7300.0,8.1
VJ-08537,2024-12-21,Santiago,La Serena,Cama,29,20100.0,5.7
VJ-08538,2024-12-21,Iquique,Concepción,Semi-cama,38,15300.0,9.7
VJ-08539,2024-12-21,Santiago,La Serena,Económico,22,8900.0,8.1
VJ-08540,2024-12-21,Valparaíso,Concepción,Económico,38,5200.0,8.7
VJ-08541,2024-12-21,Iquique,La Serena,Semi-cama,18,11300.0,12.7
VJ-08542,2024-12-21,Concepción,Valparaíso,Cama,42,17300.0,3.6
VJ-08543,2024-12-21,La Serena,Temuco,Semi-cama,38,10400.0,5.0
VJ-08544,2024-12-21,Santiago,Antofagasta,Semi-cama,33,,9.1
VJ-08545,2024-12-22,Santiago,Temuco,Cama,24,17400.0,4.0
VJ-08546,2024-12-22,Santiago,Antofagasta,Económico,30,6000.0,4.7
VJ-08547,2024-12-22,La Serena,Iquique,Semi-cama,27,15000.0,11.3
VJ-08548,2024-12-22,Santiago,Iquique,Cama,37,18700.0,8.9
VJ-08549,2024-12-22,La Serena,Concepción,Cama,28,21800.0,13.5
VJ-08550,2024-12-22,Valparaíso,Concepción,Semi-cama,39,12400.0,5.0
VJ-08551,2024-12-22,Santiago,Concepción,Económico,38,8500.0,6.4
VJ-08552,2024-12-22,Santiago,La Serena,Económico,24,9300.0,11.5
VJ-08553,2024-12-22,Temuco,Iquique,Económico,29,5600.0,5.5
VJ-08554,2024-12-22,Santiago,Valparaíso,Cama Premium,40,18500.0,5.4
VJ-08555,2024-12-22,Valparaíso,Puerto Montt,Semi-cama,31,15900.0,
VJ-08556,2024-12-22,Santiago,Puerto Montt,Cama Premium,26,28000.0,7.1
VJ-08557,2024-12-22,Santiago,Valparaíso,Cama Premium,30,34500.0,5.8
VJ-08558,2024-12-22,Puerto Montt,Santiago,Semi-cama,14,11500.0,5.1
VJ-08559,2024-12-22,Concepción,Temuco,Cama Premium,30,36000.0,13.0
VJ-08560,2024-12-22,Santiago,Valparaíso,Cama Premium,34,32200.0,4.9
VJ-08561,2024-12-22,Santiago,Puerto Montt,Semi-cama,33,15300.0,14.0
VJ-08562,2024-12-22,Concepción,Puerto Montt,Cama,33,21200.0,5.3
VJ-08563,2024-12-22,Valparaíso,Temuco,Económico,31,7900.0,6.2
VJ-08564,2024-12-22,Valparaíso,Santiago,Semi-cama,35,14400.0,5.4
VJ-08565,2024-12-22,Valparaíso,Puerto Montt,Semi-cama,20,11600.0,4.2
VJ-08566,2024-12-22,Puerto Montt,Iquique,Cama Premium,35,21300.0,3.3
VJ-08567,2024-12-22,Concepción,Antofagasta,Semi-cama,20,13000.0,9.2
VJ-08568,2024-12-22,Puerto Montt,Antofagasta,Económico,35,7100.0,7.2
VJ-08569,2024-12-23,La Serena,Valparaíso,Económico,31,8200.0,8.5
VJ-08570,2024-12-23,Concepción,Antofagasta,Cama,32,21900.0,12.6
VJ-08571,2024-12-23,Puerto Montt,Santiago,Cama,36,20400.0,2.9
VJ-08572,2024-12-23,Valparaíso,Iquique,Económico,37,8200.0,4.6
VJ-08573,2024-12-23,Iquique,Puerto Montt,Semi-cama,32,11600.0,5.2
VJ-08574,2024-12-23,Valparaíso,Antofagasta,Cama,32,24900.0,3.8
VJ-08575,2024-12-23,Santiago,Puerto Montt,Semi-cama,23,14000.0,6.4
VJ-08576,2024-12-23,La Serena,Temuco,Semi-cama,36,16300.0,2.3
VJ-08577,2024-12-23,Concepción,Iquique,Cama,27,23100.0,10.1
VJ-08578,2024-12-23,Santiago,Puerto Montt,Económico,35,10100.0,4.2
VJ-08579,2024-12-23,Puerto Montt,Valparaíso,Cama,22,16900.0,4.3
VJ-08580,2024-12-23,Santiago,Antofagasta,Cama,36,14600.0,4.6
VJ-08581,2024-12-23,Concepción,Temuco,Cama,34,18700.0,4.2
VJ-08582,2024-12-23,La Serena,Iquique,Cama Premium,33,25700.0,5.7
VJ-08583,2024-12-23,Santiago,Iquique,Semi-cama,40,14600.0,5.3
VJ-08584,2024-12-23,Concepción,Antofagasta,Semi-cama,26,,6.3
VJ-08585,2024-12-23,Puerto Montt,Iquique,Semi-cama,30,13300.0,8.4
